temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,generated_power_kw
5.75,84,1030.5,0,0,3,57.85,5,329.74,897.60474
1.07,79,1031.4,0,0,54,219.83,45.23,33.31,896.17405
14.59,80,1017.6,0,0,4.2,120.15,4.69,327.53,891.69046
24.66,37,1011.5,0,0,100,389.82,13.28,302.83,890.89
18.45,24,1023.2,0,0,0,636.35,10.11,4.09,890.54546
16.34,42,1014.3,0,0,100,287.47,10.44,223.6,890.54361
11.56,82,1017.3,0,0,17,107.69,27.87,174.07,886.31891
3.69,56,1018.1,0,0,100,300.82,25.23,312.11,882.76925
28.52,18,1018.3,0,0,10,840.16,9.66,153.43,882.27554
17.14,62,1018.2,0,0,100,336.42,11.77,156.57,878.34083
12.63,84,1007,0,0,100,80.99,17.28,180,877.42789
12.57,52,1033.1,0,0,3.6,460.13,19.69,161.9,876.91778
21.81,30,1015.8,0,0,56,747.6,18,358.85,876.38765
2.25,80,1023.5,0.1,0.56,100,222.5,31.26,324.85,875.37472
15.59,28,1021.2,0,0,100,629.23,39.93,153.2,872.93688
0.6,82,1023.2,0.1,0.42,100,131.72,31.45,326.67,871.6075
3.77,82,1026.2,0.1,0,100,280.35,28.2,165.96,870.88454
1.62,77,1012.5,0.1,0,100,295.48,46.81,181.32,870.24529
15.87,49,1016.9,0,0,53,303.49,9.89,326.89,869.50861
9.8,46,1025.6,0,0,100,111.25,20.27,192.31,866.77278
19.96,38,1020.9,0,0,12.6,819.69,18.1,17.35,864.11111
4.36,94,1033.8,0,0,0,0,15.91,185.19,863.31917
9.85,74,1015.7,0.2,0,14,393.38,25.92,179.2,860.99194
10.8,66,1026.3,0,0,100,442.33,23.71,318.08,860.72365
10.06,70,1023.4,0,0,100,299.93,14.26,45,858.94361
15.59,43,1014.9,0,0,97,660.38,16.04,314.09,858.09917
15.33,69,1006.6,0,0,15,338.2,16.95,183.65,856.68752
21.45,50,1015.5,0,0,10,179.78,18.01,177.71,856.22472
25.06,21,1019.2,0,0,0,631.01,11.3,322.77,855.43
8.68,98,1026.6,0,0,59,0,8.09,200.85,853.72446
15.47,40,1013.5,0,0,10,479.71,6.13,319.76,852.74667
4.88,61,1029,0,0,0,0,10.74,193.57,850.73685
12.25,36,1031.2,0,0,9.3,270.56,12.65,175.1,847.72083
32.54,23,1012.6,0,0,10,728.02,23.51,220.03,847.23539
13.97,56,1020,0,0,100,289.25,5.09,351.87,844.50941
14.07,30,1022.3,0,0,100,465.47,38.05,156.59,844.356
14.52,33,1030.1,0,0,10.8,376.47,13.14,170.54,843.39889
20.07,42,1020.1,0,0,0,255.43,14.47,185.71,839.23455
31.24,16,1017.6,0,0,0,746.71,6.92,308.66,837.35059
19.32,41,1002.1,0,0,0,709.33,41.56,250.78,835.90167
11.32,61,1024.9,0,0,100,497.51,27.24,315.54,832.32777
12.77,44,1008.7,0,0,100,474.37,18.92,68.81,829.40524
16.73,48,1013.7,0,0,100,308.83,14.28,213.69,828.69566
13.06,50,1016,0,0,10.2,583.84,27.42,273.76,826.24187
24.54,26,1011.5,0,0,10,577.61,9.83,298.44,823.41111
29.12,24,1015.9,0,0,10,847.28,16.38,236.66,822.14556
8.55,91,1015.9,1,0,100,83.66,7.57,357.27,821.05625
32.01,9,1019.3,0,0,58,711.11,22.13,248.03,820.52917
28.44,21,1015.7,0,0,100,236.74,15.78,214.78,815.75667
4.87,85,1014.8,0,0,100,174.44,16.28,305.1,814.73167
13.1,80,1018.7,0.1,0,100,187.79,23.94,192.15,814.23306
7.27,80,1002.8,0,0,100,131.72,47.66,291.72,814.1026
5.37,74,1021.8,0.1,0,100,420.97,38.45,313.86,813.86954
10.53,59,1024,0,0,100,381.81,11.79,167.66,813.86944
1.46,87,1022.6,0.1,0,100,18.69,23.98,172.23,810.41608
14.46,46,1012.5,0,0,35,238.52,4.9,287.1,808.81833
-2.85,92,1018.9,0,0,3,0,34.17,343.47,806.81349
4.93,46,1032.2,0,0,0,17.8,7.75,201.8,804.91065
11.47,86,1010.5,0,0,39,153.08,21.31,164.32,803.87278
10.52,58,1021.1,0,0,0,566.04,21.37,32.62,803.38583
9.16,64,1024.6,0,0,30,465.47,35.29,341.57,802.73694
16.83,59,1016.9,0.4,0,0,639.02,23.41,178.24,802.59306
4.18,90,1026.5,0,0,0,0,6.37,222.71,802.4675
5.35,71,1031.2,0,0,0.9,427.2,12.77,21.5,801.21361
20.79,35,1004.5,0,0,30,784.98,39.52,203.06,799.65878
-2.53,78,1039.2,0,0,3.9,122.82,12.6,53.13,798.55111
19.22,50,1005.6,0,0,30,746.71,37.8,197.74,796.75314
6.32,80,1014.6,0,0,100,355.11,19.09,314.24,795.97556
14.93,42,1014.1,0,0,100,205.59,7.24,206.57,794.80667
9.69,69,1014.4,0,0,10,307.94,31.77,289.87,794.39164
2.55,93,1028.4,0,0,4.8,0,8.5,216.38,790.20158
13.59,79,1020,0,0,10,169.99,10.54,7.85,789.46842
6.69,55,1020.4,0,0,100,322.18,21.65,312.98,785.81806
20.41,32,1015,0,0,10,668.39,5.04,180,785.3251
13.25,63,1028.9,0,0,0,450.34,10.82,356.19,784.4
6.61,63,1011.9,0,0,0,187.79,8.56,67.75,784.0065
15.06,58,1022.4,0,0,67,445.89,2.62,285.95,783.62278
7.05,49,1011.4,0,0,10,394.27,38.27,348.06,782.56749
22.46,34,1017.3,0,0,0,764.51,20.62,314.29,781.24077
24.27,36,1016.5,0,0,10,857.96,4.8,77.01,780.44332
25.39,18,1015.8,0,0,0,630.12,16.32,311.42,780.36639
14.83,76,1009.6,0,0,100,294.59,17.37,174.05,776.41639
1.54,91,1013.4,0,0,100,52.51,23.8,342.39,776.38526
4.4,79,1018.8,0,0,100,258.1,11.61,330.26,774.27258
1.86,69,1016.5,0,0,10,299.93,42.33,303.55,774.13052
23.11,29,1016.4,0,0,100,800.11,27.66,308.66,773.83598
15.63,49,1015.6,0,0,100,582.06,4.02,100.3,772.99624
-1.64,62,1018.1,0,0,10,351.55,29.66,10.49,770.66778
1.28,84,1011,0.3,0.35,100,169.99,43.01,298.5,769.56467
16.77,33,1029.3,0,0,100,398.72,15.94,161.57,767.66139
14.19,74,1019.9,0.4,0,63,493.95,26.66,182.32,766.84444
10.38,77,1020,0,0,11,210.93,16.1,296.57,766.3968
9.58,55,1027.3,0,0,0,525.1,41.59,343.92,765.70439
14.32,54,1017.5,0,0,68,93.45,9,196.26,763.24361
19.29,36,1014.1,0,0,100,743.15,13.85,65.43,761.53835
3.76,63,1017.6,0,0,100,328.41,30.7,309.29,760.83998
21.04,37,1018.7,0,0,30,593.63,10.45,181.97,760.62194
-4.38,71,1029.7,0,0,0,0,21.79,157.67,760.53663
14.58,49,1011.2,0,0,10,268.78,9.26,283.5,760.14012
14.56,51,1011,0,0,35,283.91,8.56,284.62,759.57736
6.07,89,1025.9,0,0,100,0,10.99,301.61,758.63765
18.31,34,1028.8,0,0,100,451.23,19.41,319.51,757.96417
17.38,54,1017.4,0,0,0,535.78,14.04,157.38,756.10667
6.87,75,1028.5,0,0,43,266.11,19.05,337.8,751.95215
8.78,74,1001.3,0,0,100,390.71,48.94,296.19,751.5643
2.89,66,1032.8,0,0,100,279.46,8.64,90,751.18134
3.01,74,1034.5,0,0,57,404.95,32.35,317.25,750.74442
28.5,17,1015.5,0,0,10,806.34,8.22,118.81,750.41111
11.09,58,1014.2,0,0,0,435.21,17.58,312.51,750.27137
-0.05,88,1031.2,0,0.35,100,147.74,40.9,27.24,747.95484
10.86,79,1024.5,0,0,36,275.9,2.28,341.57,745.79267
22.98,35,1021.7,0,0,22,232.29,18,191.53,744.5926
9.57,70,1013.3,0,0,86,23.14,11.97,173.09,742.30461
19.29,31,1017,0,0,100,503.74,39.93,154.36,741.30156
7.93,71,1016.2,0,0,43,410.29,23.07,304.19,738.98194
10.72,69,1012.5,0.4,0,100,122.82,5.45,277.59,737.46333
4.93,57,1021.8,0,0,100,158.42,21.87,302.91,734.79313
4.4,84,1026.6,0,0,1,0,9.69,254.93,734.29853
12.87,46,1024.2,0,0,2.7,418.3,18.43,167.59,731.07806
8.1,94,1015.2,0.4,0,100,24.03,8.28,360,730.60389
-1.56,95,1034.9,0,0,0,0,16.62,175.03,729.90932
7.33,99,1031,0,0,100,0,6.61,209.36,727.07255
14.88,41,1029.5,0,0,9.6,418.3,1.8,216.87,726.67472
21.99,26,1013.4,0,0,0,621.22,22.04,321.63,726.43861
4.22,87,1028.3,0,0,16,83.66,18.85,331.48,721.24609
28.07,23,1015.6,0,0,100,208.26,6.95,338.75,720.93533
14.3,71,1011,0.4,0,10,330.19,31.34,181.97,719.69583
0.08,96,1024.9,0,0,100,0,5.59,165.07,718.82787
11.53,91,1007.4,0,0,100,10.68,17.7,175.33,717.65272
7.03,71,1024.8,0,0,100,369.35,25.13,38.02,716.79222
31.22,16,1015.6,0,0,100,540.23,23.11,217.41,716.38
1.22,92,1034,0.4,0.49,100,129.05,6.95,111.25,715.04669
26.07,22,1013.9,0,0,100,679.07,14.59,285.75,714.86037
6.44,83,1014.5,0,0,100,170.88,18.39,356.63,714.60694
13.54,37,1027.3,0,0,100,245.64,12.31,195.26,713.95056
16.98,50,1007,0,0,100,349.77,35.82,185.77,713.43944
3.43,88,1032.6,0,0,100,48.95,23.84,25.02,713.35139
18.1,42,1009.2,0,0,100,623.89,14.39,238.3,712.63333
-0.86,87,1012.3,0.1,0.42,100,168.21,17.48,327.62,709.37222
1.22,91,1018.1,0,0,0,1.78,11.62,253.81,707.16685
13.68,58,1020,0,0,100,199.36,4.68,337.38,706.18708
3.1,91,1033.4,0,0,100,3.56,23.83,175.67,705.79583
-1.85,86,1013.6,0.1,0.28,100,105.02,13.83,308.66,705.53718
10.16,67,1006.9,0.5,0,100,347.99,20.61,289.38,705.33226
9.14,61,1016.7,0,0,100,420.08,21.54,279.62,704.87833
22.98,64,1014.8,0,0,73,421.86,24.8,189.19,704.55639
19.07,53,1016.2,0,0,100,579.39,17.87,288.8,700.1728
22.19,40,1013.2,0,0,0,654.15,8.35,277.43,699.35858
11.29,52,1029.2,0,0,100,420.97,25.29,175.1,699.16541
1.44,79,1013.6,0.3,0,100,73.87,32.43,272.54,696.74
12.39,40,1029.1,0,0,0,413.85,11.18,146.82,694.96837
8.15,64,1030.1,0,0,0,499.29,21.53,20.56,694.42378
16.19,54,1022.5,0,0,0,570.49,12.66,345.17,692.53553
6.83,46,1031.6,0,0,7.2,7.12,12.61,178.36,692.28444
28.34,24,1016.5,0,0,0,657.71,19.13,355.68,691.37376
7.09,84,1032.5,0.3,0,100,46.28,8.29,177.51,691.27711
7.08,71,1017.3,0,0,0,268.78,30.92,207.76,690.96898
19.52,61,1008.4,0,0,0,189.57,20.93,176.05,689.50537
5.15,78,1023,0,0,100,338.2,15.27,351.87,689.46341
1.09,91,1029.3,0,0,100,50.73,6.38,343.61,688.22314
-1.29,91,1027.5,0,0,100,0,36.16,316.61,687.91423
14.82,39,1007.8,0,0,100,606.09,23.76,89.13,686.81278
13.23,74,1017,0,0,100,301.71,33.14,178.13,685.95694
19.45,24,1016.8,0,0,100,406.73,12.6,360,684.29286
10.01,73,1019.9,0,0,10,451.23,23,17.3,684.05357
7.74,91,1014.3,0.3,0,100,36.49,6.11,315,683.3875
30.93,24,1013.2,0,0,0,668.39,10.23,230.71,682.70821
8.12,73,1018.9,0,0,100,89.89,27.77,193.5,682.44
10.08,46,1026.4,0,0,0,532.22,8.53,27.65,680.90394
8.68,69,1015.1,0,0,91,751.16,21.39,313.64,679.83611
13.48,47,1019.7,0,0,26.7,550.02,23.54,23.43,679.32158
13.45,82,1012.5,0,0,100,288.36,33.44,165.66,677.44239
18.04,29,1009.1,0,0,0,589.18,11.57,5.36,677.14549
19.56,30,1013.3,0,0,2.4,579.39,3.42,161.57,676.25083
-2.62,90,1029.9,0,0,100,103.24,14.41,12.99,674.70417
13.91,44,1029.4,0,0,0,404.95,14.84,202.83,674.12889
7.1,67,1019.3,0,0,0,186.9,13.24,315,674.08814
7.46,91,1018.6,0,0,100,124.6,2.88,90,673.71194
23.41,28,1012.5,0,0,2,748.49,13.71,330.07,672.89753
29.2,16,1017.1,0,0,0,666.61,12.92,12.87,672.71056
16.51,38,1013.8,0,0,100,251.87,20,203.33,672.48232
12.91,43,1012.4,0,0,10,525.1,10.9,262.41,671.48744
10.17,54,1015.2,0,0,100,348.88,28.66,153.11,671.30361
5.88,88,1025.4,0,0,100,120.15,14.18,23.96,670.53556
25.03,37,1010.8,0,0,92,397.83,10.18,351.87,669.83167
12,81,1023.3,0,0,100,206.48,1.84,168.69,668.64012
14.66,52,1011,0,0,72,369.35,11.44,294.15,667.76662
23.72,37,1016,0.2,0,10,819.69,8.91,14.04,666.79484
6.92,89,1029.1,0,0,0,221.61,25.12,334.54,665.51778
26.01,24,1007.5,0,0,2,690.64,12.73,241.26,665.04427
14.87,42,1019.1,0,0,49,60.52,5.9,52.43,664.31
31.79,19,1011.7,0,0,0,685.3,13.39,306.25,663.93417
20.12,33,1026.4,0,0,0,574.05,18.51,13.5,663.24186
32.44,11,1011.6,0,0,0,674.62,13.44,262.3,662.58884
3.51,81,1006.8,0.2,0,100,227.84,51.84,270,662.075
14.38,38,1014,0,0,100,511.75,12.41,343.14,662.05833
19.46,54,1015.7,0,0,100,597.19,21.76,286.34,661.93226
12.05,58,1014.4,0,0,10,492.17,23.42,316.25,661.67028
26.96,28,1011.9,0,0,0,735.14,30.82,217.41,661.30815
27.45,27,1015,0,0,0,687.08,14.99,24.1,661.16197
1.33,81,1034.1,0,0,100,226.06,32.62,317.68,659.44101
15.62,32,1025.9,0,0,2.1,473.48,11.25,7.35,659.01694
26.96,25,1012.1,0,0,0,677.29,10.14,16.5,657.64806
13.47,53,1015.9,0,0,76,587.4,13.49,313.92,657.13472
-0.33,95,1023,0,0,100,0,15.75,10.54,656.97306
30.32,24,1010.3,0,0,0,675.51,16.08,325.95,656.61438
8.42,78,1021.6,0,0,62,4.45,14.4,178.57,654.4925
31.23,18,1013.2,0,0,100,566.93,12.66,345.17,654.33422
31.44,13,1012.9,0,0,0,690.64,18.12,319.03,653.21028
3.39,88,1025.4,1.6,0,100,68.53,19.47,160.56,651.51471
15.56,48,1009.1,0,0,100,333.75,16.34,187.59,650.42278
5.64,48,1033.1,0,0,100,446.78,7.7,52.59,650.36148
14.55,53,1019.9,0,0,100,203.81,0.72,270,650.20518
8.85,45,1019.8,0,0,0.9,582.06,24.37,282.8,650.15667
8.73,83,1013.2,0,0,100,172.66,31.21,168.69,647.295
8.99,95,1018,0,0,33,0.89,25.72,173.57,646.49361
12.44,58,1011.4,0,0,3,290.14,9.42,313.45,646.18921
17.13,65,1010.2,0,0,6.9,382.7,28.47,166.84,646.08583
22.15,34,1018.1,0,0,0,846.39,20.39,312.14,645.65022
21.8,33,1008.5,0,0,0,606.98,23.73,279.61,645.00889
12.18,80,1019.2,0.2,0,100,190.46,24.03,188.62,644.89
19.84,84,1014.9,0,0,14.7,120.15,23.04,180,643.89694
16.98,32,1011.6,0,0,0,582.95,15.78,45,643.55761
13.27,62,1015.5,0.2,0,10,314.17,14.69,287.1,643.33075
29.42,24,1014.5,0,0,0,579.39,16.56,271.25,643.25121
20.61,30,1014.4,0,0,0,614.99,15.86,309.47,642.78306
16.35,54,1013.4,0,0,100,259.88,7.64,8.13,641.99242
11.62,41,1030.1,0,0,0,415.63,7.29,159.78,641.87458
6.35,80,1014,0,0,0,494.84,27.8,318.67,641.52067
32.1,15,1012.4,0,0,0,683.52,19.38,305.17,641.33083
14.96,28,1020.8,0,0,0,603.42,31.26,147.23,640.28904
-2.19,86,1013.8,0,0.07,100,48.06,14.69,281.31,639.75016
12.59,83,1011.4,0,0,74,321.29,22.21,160.1,639.55694
2.18,95,1023.8,0,0,22,2.67,40.06,175.88,639.24472
16.17,29,1027.1,0,0,0,582.06,19.08,35.79,637.58692
5.76,82,1014.6,0,0,0,354.22,28.55,318.07,637.55228
16.78,43,1018.4,0,0,100,264.33,9.22,51.34,636.71982
30.19,24,1015.5,0,0,10,639.91,13.21,342.55,635.89139
28.51,18,1017.5,0,0,10,763.62,8.09,147.72,635.35472
5.15,91,1020.2,0,0,100,16.91,9.02,28.61,633.5775
5.34,56,1017.2,0,0,66,14.24,10.01,217.69,632.80972
20.33,28,1026.7,0,0,0.6,558.03,16.9,333.43,632.30069
31.66,23,1011.3,0,0,0,671.06,18.04,331.39,631.55449
11.09,41,1023.5,0,0,100,813.46,39.4,160.24,631.14707
27.19,22,1007.6,0,0,2,879.32,17.83,226.64,630.9
13.29,62,1022.4,0,0,30,508.19,26.22,315.56,630.18648
4.37,88,1006.4,0,0,100,289.25,12.43,22.11,626.12122
7.88,88,1023.6,0,0,0,5.34,7.93,230.53,625.905
10.61,67,1013.5,0,0,100,358.67,25.16,19.21,625.90398
29.77,23,1011.2,0,0,100,410.29,16.22,272.54,622.15305
0.22,34,1031.9,0,0,0,0,11.53,345.53,622.10833
18.23,63,1014.5,0,0,72,535.78,35.75,207.6,621.24893
-1.15,72,1020.7,0,0,100,226.95,50.06,7.02,621.0319
1.33,90,1024.1,0,0,100,58.74,7.2,360,618.955
16.64,40,1029.5,0,0,6.3,479.71,14.92,19.75,618.6294
22.29,37,1012,0,0,100,610.54,16.07,15.59,618.34583
-0.06,79,1030.9,0,0,100,0,9.53,349.11,617.06192
20.65,52,1024.7,0,0,0.6,484.16,4.1,37.87,616.87496
31.84,25,1013.8,0,0,10,817.02,26.98,211.36,615.54611
-1.63,89,1020.2,0,0,100,0,25.03,310.33,614.21553
27.08,26,1011.5,0,0,0,626.56,13.36,4.64,614.01856
8.39,47,1016.6,0,0,91,358.67,31.45,303.33,612.54616
-3.58,93,1016.7,0,0,100,0,40.78,312.14,612.4965
11.21,58,1031.4,0,0,100,271.45,20.32,172.87,611.18028
14.55,45,1012.5,0.1,0,15,277.68,3.71,299.05,611.0575
0.54,82,1008.1,0,0.07,85,278.57,38.95,313.88,609.03444
26.57,22,1016.7,0,0,0,606.98,11.61,172.87,607.85417
5.37,85,1032.4,0.3,0,100,8.01,8.09,200.85,606.67472
18.36,56,1016.2,0,0,100,376.47,28.75,202.07,606.56556
18.44,36,1015.9,0.1,0,10,638.13,22.55,51.48,605.47153
11.04,80,1015.4,0,0,84,47.17,5.04,360,605.38972
22.28,28,1016.6,0,0,100,517.09,12.23,47.39,605.14689
7.64,53,1028.3,0,0,100,375.58,16.24,347.2,603.27917
32.02,14,1013.1,0,0,29,548.24,16.95,257.74,603.23833
9.52,95,1010.7,0,0,74,10.68,19.77,169.51,603.14
10.08,81,1019.7,0,0,100,72.09,10.82,176.19,603.13944
29.39,22,1014.6,0,0,0,621.22,8.79,325.01,601.00722
-2.11,97,1031,0,0,12,0,4.68,247.38,600.64111
16.5,66,1011,0,0,100,76.54,9.89,190.49,600.20919
28.62,22,1013.8,0,0,0,591.85,17.42,288.06,598.1148
15.82,42,1014.5,0,0,100,612.32,16.83,318.47,597.69222
22.22,32,1019.9,0,0,10,744.93,12.43,169.99,596.27306
16.72,53,1022.5,0,0,28,372.91,7.7,280.78,596.21083
20.3,32,1014.8,0,0,0.3,623,8.37,334.54,595.7528
18.68,43,1027.1,0,0,0,492.17,23.78,177.4,595.615
10.72,90,1010.6,0,0,100,53.4,5.77,93.58,595.34528
0.86,81,1010.6,0.2,0.07,100,217.16,11.02,321.63,595.21168
31.76,14,1014.9,0,0,0,709.33,26.75,298.98,594.67845
17.54,49,1011.7,0,0,100,166.43,11.53,194.47,594.4933
10.97,85,1019,0.2,0,100,75.65,22.69,181.82,594.15389
18.85,36,1025.9,0,0,0,559.81,20.15,318.62,594.12119
17.97,41,1014.6,0,0,100,400.5,14.33,78.41,591.67188
15.96,37,1022.6,0,0,0,465.47,9.01,2.29,591.59744
18.17,30,1023.5,0,0,0,469.92,1.02,45,591.26963
4.78,89,1019.9,0,0,100,71.2,2.55,315,590.97639
8.73,92,1022.9,0,0,100,59.63,8.12,347.2,590.78667
9.5,86,1019.3,0,0,100,34.71,13.2,295.87,590.45735
15.68,37,1013.4,0,0,0,690.64,30.43,25.96,590.33556
2.61,91,1019.1,0,0,8,3.56,23.22,199,589.7025
14.81,30,1020.7,0,0,100,356.89,30.14,187.55,589.28111
8.12,93,1025.5,0,0,100,34.71,6.64,192.53,589.25689
31.59,24,1016.7,0,0,0,696.87,12.32,353.29,589.23
1.96,58,1016.8,0,0,0,0,8.44,219.81,588.97833
2.22,91,1028.8,0,0,100,56.07,10.09,34.82,587.07534
14.08,58,1012.3,0.5,0,100,245.64,11.02,218.37,586.81734
17.98,40,1026.5,0,0,0,453.01,6.44,26.57,586.52722
6.31,92,1027.8,0,0,100,48.06,3.55,336.04,585.48661
30.86,16,1014.6,0,0,0,593.63,16.04,189.04,584.91611
17.53,48,1015.7,0,0,34,95.23,21.08,172.15,583.48361
17.5,47,1011.3,0,0,100,169.1,14.69,233.97,582.30111
3.42,14,1036,0,0,0,0,12.02,188.62,582.00056
16.07,41,1018.2,0,0,0,644.36,17.94,308.48,579.3769
28,17,1016.7,0,0,3.3,709.33,23.28,211.72,579.16174
32.01,15,1014.8,0,0,100,405.84,21.54,279.62,577.00056
23.5,20,1015.8,0.8,0,100,246.53,3.6,270,575.82485
19.17,26,1023.2,0,0,0,479.71,7.63,160.71,575.61333
4.6,94,1022.2,0,0,51,16.02,8.91,194.04,573.94442
2.53,71,1026.4,0,0,12.3,65.86,21.24,360,573.69139
17.5,40,1029.5,0,0,0,472.59,4.68,90,573.55889
9.06,85,1020.1,0,0,100,25.81,2.52,270,572.78167
33.96,16,1013.3,0,0,0,702.21,10.08,360,572.48362
10.9,60,1029.6,0,0,49,405.84,19.24,162.58,572.45861
23.9,40,1014.3,0.7,0,4,303.49,3.96,270,572.11778
32.45,20,1014.1,0,0,0,696.87,14.47,5.71,571.91245
9.21,81,1019.4,0,0,0,0,6.13,229.76,571.63472
9.73,70,1014,0,0,100,360.45,23.84,14.88,571.08265
34.61,14,1015.2,0,0,0,700.43,1.48,104.04,570.99918
22.45,26,1012.6,0,0,0,628.34,24.96,213.23,570.92957
21.54,32,1016.3,0,0,27,599.86,12.73,28.74,570.72393
32.64,18,1017,0,0,0,702.21,10.9,352.41,570.30639
3.37,84,1026.8,0.7,0,100,130.83,28.73,164.74,570.19271
2.26,89,1024.7,0,0,100,62.3,3.55,336.04,570.08388
18.91,44,1029,0,0,3.9,446.78,9,360,569.05
13.7,64,1023,0,0,100,344.43,3.26,276.34,568.97944
3.96,87,1030.8,0,0,0,60.52,10.5,5.91,568.82833
-1.24,79,1012.5,0,0,100,2.67,12.5,258.37,568.66697
31,20,1017.1,0.2,0,10,616.77,16.52,200.41,568.57668
34.81,9,1014.6,0,0,0,712.89,1.84,281.31,566.97778
10.53,67,1006.2,0,0,63,302.6,21.87,290.22,566.89694
14.13,42,1026.6,0,0,0,410.29,17.76,162.3,566.18793
23.64,36,1016.7,0,0,10,388.04,2.16,90,565.46696
13.62,73,1010.1,0,0,10,256.32,11.21,95.53,565.345
4.25,95,1029.7,0,0,100,12.46,24.14,177.44,564.96887
27.36,30,1019,0,0,100,525.1,10.79,295.71,564.40605
0.51,85,1025.7,0,0,100,0,8.67,221.63,564.36012
27.71,18,1016.1,0,0,30,637.24,9.5,204.62,563.07027
4.87,92,1023,0,0,100,57.85,1.53,225,562.46111
30.74,19,1016.3,0,0,1.2,695.98,26.96,214.11,562.38915
10.09,60,1024.2,0,0,30,453.9,36.59,344.6,562.29676
13.75,58,1022.1,0,0,8.7,57.85,10.9,187.59,561.84361
23.07,48,1015.7,1.5,0,100,209.15,11.93,354.81,561.15694
16.14,43,1020.9,0,0,0,76.54,28.17,169.7,561.03356
15.04,35,1024.4,0,0,0,692.42,26.49,31.1,561.01872
9.34,82,1013.8,0.7,0,53,145.96,8.31,265.03,559.78722
19.98,49,1025.9,0,0,0,485.94,18.33,160.5,559.34444
-2.07,96,1035.7,0,0,100,0,11.09,215.75,557.36306
15.22,38,1007.7,0,0,3,735.14,19.44,90,556.95978
21.66,54,1008.3,0,0,10,365.79,21.83,193.35,556.37806
13.48,50,1021.7,0,0,5.1,55.18,24.39,171.51,556.34486
15.89,63,1011.2,0.4,0,64,239.41,15.63,255.32,556.31861
-3.85,91,1016.6,0,0,13,5.34,23.4,300.51,555.61982
4.97,86,1023,0,0,86,76.54,10.09,2.05,555.42501
13.72,84,1014.6,0,0,100,27.59,9.37,177.8,555.27081
10.56,88,1015.1,0,0,2,80.99,1.48,345.96,554.85196
11.53,86,1012.1,0.1,0,100,64.08,22.61,166.18,554.60483
21.21,19,1023.3,0,0,0,489.5,5.9,127.57,554.48818
6.75,92,1020.4,0,0,100,62.3,1.8,323.13,554.47679
17.5,39,1021.8,0,0,0,436.99,34.65,150.77,553.73389
28.65,21,1015.6,0,0,100,349.77,7.99,277.77,553.67778
21.18,32,1013.9,0,0,10,474.37,13.68,358.49,553.63422
4.73,41,1024.7,0,0,0,497.51,29.06,33.89,553.48616
-5.35,82,1028.9,0,0,0,0,15.94,276.48,553.33489
13.93,61,1022.5,0,0,65,50.73,27.85,165.78,552.97472
8.51,73,1014.4,0,0,7,256.32,18.89,300.96,552.735
12.2,33,1022.7,0,0,100,297.26,36.32,160.31,552.3861
1.43,54,1027.4,0,0,0,343.54,10.85,354.29,552.13038
1.93,60,1026.6,0,0,0,556.25,19.49,25.14,552.04514
6.89,81,1014.2,0,0,49,68.53,16.6,294.34,551.08028
8.84,80,1012.6,0,0,82,80.99,5.15,102.09,551.04878
7.11,86,1009.7,0.4,0,100,198.47,8.91,75.96,550.69889
31.35,17,1017.3,0,0,0.3,706.66,23.51,220.03,550.33111
23.99,35,1021,0,0,0,656.82,7.9,59.93,550.26976
19.71,34,1031,0,0,0,491.28,7.9,30.07,549.81833
33.85,17,1015.2,0,0,7.8,695.09,28.04,221.88,548.62917
11.94,66,1016.9,0,0,8.4,70.31,18.36,178.88,547.81463
11.99,30,1036.7,0,0,100,387.15,10.83,15.42,547.77553
11.65,86,1010.6,0,0,100,134.39,9.37,92.2,547.17656
16.42,31,1019.8,0,0,0,693.31,25.31,39.81,546.54464
17.31,41,1022.7,0,0,0,672.84,24.19,14.66,546.20371
11.2,79,1012.4,0,0,100,7.12,15.79,313.15,545.03389
27.67,25,1013.4,0,0,10,769.85,18.22,232.22,543.83339
9.29,47,1018,0,0,10.8,44.5,17.64,181.17,543.31698
7.04,60,1028.6,0,0,8.7,263.44,33.97,167.14,540.67861
22.03,34,1020.4,0,0,0,707.55,21.67,32.11,540.39417
-0.22,87,1008.3,0,0.28,100,110.36,39.71,315,540.26354
33.04,16,1017.4,0,0,0,706.66,11.99,311.35,539.84028
29.68,20,1019.4,0,0,78,661.27,14.88,302.15,539.63972
5.18,91,1020.7,0,0,0,0,7.9,239.93,539.61267
32.01,17,1017.3,0,0,0,705.77,11.38,304.7,539.59694
8.62,78,1016.3,0.3,0,23,255.43,29.6,175.82,539.47333
21.68,27,1015.4,0,0,77,623.89,16.95,3.65,539.13643
34.12,14,1015.2,0,0,0,705.77,16.81,223.26,538.95222
31.9,18,1012.3,0,0,0,703.99,30.35,213.88,538.9205
3.07,77,1024.9,0,0,100,48.06,7.15,220.91,538.48395
28.21,17,1016.5,0,0,0,712.89,12.3,20.56,537.78847
33.55,8,1011.5,0,0,10,644.36,12.62,273.27,537.54667
19.59,49,1017.4,0,0,100,398.72,15.95,298.3,536.80778
14.58,54,1013.2,0,0,0,79.21,10.25,198.43,536.07194
