temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,generated_power_kw
15.4,43,1010.5,0,0,100,756.5,4.58,225,2332.6629
15.4,42,1024.3,0,0,0,609.65,19.92,6.23,2317.9758
15.4,48,1017.6,0,0,0,626.56,2.6,123.69,2460.0646
15.41,33,1025.4,0,0,2.4,621.22,16.45,10.08,2923.0258
15.41,48,1009.7,0,0,100,388.04,16.81,189.87,1792.7756
15.42,66,1008.8,0,0,0,0,14.47,174.29,135.0075
15.44,44,1021.2,0,0,10,354.22,14,72.03,337.71405
15.44,47,1018.2,0,0,10,776.08,20.63,186.01,2782.8494
15.44,38,1018.6,0,0,0,859.74,16.98,32.01,2465.6388
15.44,45,1019.5,0,0,0,592.74,4.2,120.96,2711.3911
15.45,48,1022.6,0,0,100,589.18,15.27,45,1542.6034
15.45,45,1028.9,0,0,8.1,474.37,7.52,16.7,2554.0569
15.45,32,1025.6,0,0,0.3,520.65,10.95,9.46,2104.9455
15.46,11,1029.3,0,0,67,477.93,11.37,169.05,2055.4789
15.47,40,1013.5,0,0,10,479.71,6.13,319.76,852.74667
15.47,44,1011.1,0,0,8,363.12,8.64,270,150.32073
15.47,43,1014.8,0,0,100,448.56,16.7,322.88,101.54405
15.48,49,1007.3,0,0,100,214.49,32.45,183.18,468.02361
15.48,58,1016.6,0,0,0,258.1,7.42,345.96,1243.9342
15.49,58,1022.1,0,0,24,453.01,14.8,341.57,89.372797
15.49,35,1028.6,0,0,0,831.26,20.02,37.69,2645.7264
15.49,23,1024.9,0,0,3.9,615.88,10.44,43.6,2776.8061
15.5,35,1018.8,0,0,100,0,8.15,225,27.778667
15.5,76,1016,0,0,21,25.81,3.55,113.96,419.53556
15.5,12,1029.2,0,0,41,435.21,11.09,166.87,496.71222
15.51,33,1020.5,0,0,0,515.31,5.86,312.51,2449.8276
15.51,24,1030.7,0,0,0,615.88,17.31,3.58,2676.6376
15.53,35,1010.3,0,0,0,630.12,9.39,32.47,2823.7859
15.53,42,1018.1,0,0,1.2,479.71,16.92,308.09,27.965278
15.53,31,1022.3,0,0,0,946.96,24.06,38.93,2444.0622
15.53,59,1020.2,0,0,0,0,1.08,90,0.30310734
15.54,63,1010.9,0.6,0,52,163.76,6.15,290.56,0.05125
15.55,56,1023.4,0,0,32,228.73,30.04,166.13,1305.432
15.55,64,1003.3,0,0,10,246.53,30.34,221.63,1.3507937
15.56,48,1009.1,0,0,100,333.75,16.34,187.59,650.42278
15.56,38,1029.1,0,0,100,238.52,18.09,174.29,19.684127
15.57,46,1020.1,0,0,0,270.56,2.41,206.57,1193.0489
15.58,84,1019.3,0,0,3,0,25.93,166.35,82.0175
15.58,54,1031.8,0,0,0,372.91,3.83,41.19,2568.7744
15.58,38,1022.4,0,0,0,368.46,9.03,4.57,26.015485
15.59,35,1019.4,0,0,1.5,341.76,18.29,323.81,0.42124183
15.59,28,1021.2,0,0,100,629.23,39.93,153.2,872.93688
15.59,43,1014.9,0,0,97,660.38,16.04,314.09,858.09917
15.59,47,1022.8,0,0,0,603.42,17.11,22.25,2253.9906
15.59,50,1015.8,0,0,100,327.52,34.11,134.14,6.6197222
15.61,38,1022.1,0,0,0,231.4,23.51,139.97,101.28682
15.62,51,1022.9,0,0,30,642.58,18.34,316.59,1995.1997
15.62,75,1015.6,0,0,27,0,3.1,54.46,45.754402
15.62,32,1025.9,0,0,2.1,473.48,11.25,7.35,659.01694
15.62,30,1026.1,0,0,100,264.33,12.61,178.36,986.72167
15.63,49,1015.6,0,0,100,582.06,4.02,100.3,772.99624
15.64,69,1013.9,0,0,0,469.92,10.11,4.09,2338.9581
15.64,35,1026.3,0,0,87,380.03,18.08,167.35,517.72917
15.67,60,1018.7,0,0,100,490.39,12.41,163.14,1345.2992
15.68,49,1013.4,0,0,7,893.56,28.19,24.93,1011.8619
15.68,37,1013.4,0,0,0,690.64,30.43,25.96,590.33556
15.68,82,1014.6,0,0,30,32.04,26.61,210.03,377.68769
15.68,68,1007,0.2,0,64,355.11,17.34,184.76,1616.8222
15.69,69,1007,0,0,100,93.45,9.98,244.36,3.4448718
15.7,36,1028.8,0,0,0,426.31,14.88,327.85,2460.5933
15.7,40,1026.6,0,0,0,855.29,28.5,27.86,2758.105
15.7,51,1012.3,0,0,0,500.18,14.51,299.74,2312.6614
15.7,63,1010.7,0,0,100,331.08,9.93,136.47,265.43722
15.71,18,1028.9,0,0,0,696.87,20.67,173,2193.5643
15.71,66,1011.3,0.3,0,100,261.66,19.69,210.78,453.08195
15.71,42,1022.7,0,0,0,249.2,6.13,220.24,1958.3396
15.72,35,1019.1,0,0,0,245.64,6.3,210.96,1943.3806
15.72,37,1032.8,0,0,100,252.76,12.18,161.03,26.25398
15.73,34,1014.3,0,0,36,477.04,5.15,257.91,1817.3467
15.74,53,1020.4,0,0,10,376.47,32.11,160.35,2470.9235
15.74,48,1030.6,0,0,0,519.76,11.18,146.82,2443.0534
15.75,49,1015.3,0,0,100,536.67,2.19,99.46,933.39628
15.76,36,1012.7,0,0,0,604.31,10.23,309.29,2830.3296
15.77,52,1017.5,0,0,58,557.14,34.25,140.12,228.5125
15.78,43,1020.1,0,0,0,613.21,10.79,25.71,2327.0617
15.78,57,1014.7,0,0,10,250.98,28.09,271.47,1760.3811
15.78,38,1022.7,0,0,0,515.31,7.99,7.77,2123.1317
15.79,18,1028.3,0,0,0,614.99,19.49,175.76,984.0998
15.79,38,1018.8,0,0,100,600.75,4.1,307.87,2689.6781
15.8,53,1023.1,0,0,100,369.35,18.58,315.78,56.929919
15.81,61,1023.5,0,0,67,623,12.61,1.64,2227.0099
15.81,39,1018.4,0,0,0,861.52,18.67,309.52,2105.4054
15.81,60,1015.4,0,0,0,0,12.65,184.9,85.048056
15.82,42,1014.5,0,0,100,612.32,16.83,318.47,597.69222
15.83,62,1018,0,0,29,20.47,20.19,176.93,413.44972
15.84,71,1010.7,0.3,0,71,200.25,15.38,200.56,50.195278
15.84,65,1011.5,0.3,0,100,339.09,17.73,192.91,1050.6894
15.84,40,1022.1,0,0,0,0,6.13,220.24,86.066977
15.84,48,1015.3,0,0,16,650.59,16.49,323.88,2453.9663
15.84,50,1027.2,0,0,0,481.49,33.2,170.64,2720.5597
15.84,11,1032.1,0,0,0,488.61,9.51,150.52,2100.7519
15.85,42,1014.8,0,0,100,677.29,11.81,307.57,2766.8408
15.85,10,1031.9,0,0,0,443.22,8.44,140.19,498.1537
15.86,60,1018.4,0,0,0,2.67,22.55,171.74,434.43609
15.87,49,1016.9,0,0,53,303.49,9.89,326.89,869.50861
15.87,32,1020.1,0,0,0,533.11,26.04,40.52,27.0933
15.88,41,1028.6,0,0,0,316.84,8.89,31.76,32.888668
15.89,34,1014.9,0,0,0,841.05,14.8,138.95,1111.4178
15.89,47,1014.4,0,0,100,451.23,0.8,26.57,177.06391
15.89,63,1011.2,0.4,0,64,239.41,15.63,255.32,556.31861
15.89,43,1016.4,0,0,82,470.81,24.16,33.45,70.455833
15.93,25,1025,0,0,1.8,706.66,19.84,11.51,2888.6197
15.94,39,1026.9,0,0,4,788.54,17.37,354.05,2186.9103
15.94,26,1015.2,0,0,0,0,10.25,198.43,38.994444
15.94,52,1022.6,0,0,0,318.62,14.12,19.36,0.10185185
15.95,44,1021.5,0,0,10,399.61,14.46,71.11,379.04449
15.95,93,1015.9,0,0,15,0,24.01,167.01,56.349652
15.95,49,1016.8,0,0,100,500.18,34.37,136.27,87.856944
15.96,37,1022.6,0,0,0,465.47,9.01,2.29,591.59744
15.97,86,1019.1,0,0,0,0,25.58,166.16,3.2175
15.98,30,1015,0,0,0,24.92,10.31,204.78,425.99949
15.98,32,1026.8,0,0,100,401.39,11.09,166.87,2490.2319
16,41,1029.7,0,0,0,439.66,5.77,356.42,2346.4103
16,33,1026.7,0,0,100,386.26,15.38,163.69,1767.7903
16.01,46,1022.1,0,0,100,736.03,16.2,53.13,1942.3521
16.01,68,1020.2,0,0,0,339.09,9.47,8.75,1600.4072
16.01,51,1019.7,0,0,0,534,19.08,328.11,2327.195
16.04,41,1012.4,0,0,100,231.4,22.1,210.32,415.7237
16.05,37,1028.2,0,0,0,456.57,3.42,341.57,960.14361
16.07,41,1018.2,0,0,0,644.36,17.94,308.48,579.3769
16.09,39,1012.6,0,0,100,235.85,23.11,217.41,30.434967
16.09,84,1016.9,0,0,10,125.49,23.8,176.53,1212.3762
16.1,56,1022.2,0,0,30,429.87,21.39,306.1,86.759195
16.1,29,1017,0,0,0,408.51,23.4,180,2005.7647
16.1,59,1014.6,0,0,100,457.46,4.69,32.47,2403.8989
16.1,47,1017.3,0,0,0,687.97,8.21,142.13,2627.8439
16.1,36,1028.3,0,0,0,323.07,3.32,347.47,15.693137
16.11,41,1012.6,0,0,100,237.63,21.39,216.1,183.96861
16.11,40,1018.1,0,0,0,769.85,18.16,309.37,1318.5103
16.11,63,1015.4,0,0,0,6.23,16.2,178.73,438.81139
16.12,38,1012.9,0,0,0,813.46,14.02,41.88,2852.2145
16.12,73,1017.4,0,0,0,0,7.07,194.74,52.446667
16.12,33,1026.3,0,0,10.8,404.95,11.28,196.7,496.55117
16.14,46,1019.5,0,0,12,521.54,16.65,291.57,2194.0856
16.14,43,1020.9,0,0,0,76.54,28.17,169.7,561.03356
16.15,51,1012.4,0,0,64,348.88,16.94,182.44,1221.8258
16.16,32,1028.2,0,0,0,799.22,18.95,38.83,2190.4372
16.16,24,1019.9,0,0,100,422.75,15.48,162.41,1852.0908
16.16,36,1033.1,0,0,68,434.32,4.1,164.74,2043.9956
16.17,29,1027.1,0,0,0,582.06,19.08,35.79,637.58692
16.18,32,1011.4,0,0,0,414.74,15.53,45.94,18.146392
16.18,41,1023.6,0,0,0,835.71,24.41,142.79,2716.8042
16.19,54,1022.5,0,0,0,570.49,12.66,345.17,692.53553
16.19,65,1006.3,0,0,100,107.69,13.28,237.17,120.44028
16.19,29,1013.5,0,0,0,372.02,12.02,351.38,8.1842342
16.2,26,1023.1,0,0,0,499.29,19.34,24.18,219.21004
16.2,33,1026.1,0,0,0,639.02,4.69,4.4,2820.1406
16.2,46,1030.5,0,0,1.5,339.98,8.71,299.74,2192.0787
16.22,48,1022.3,0,0,0,843.72,22.26,22.83,2704.4225
16.22,77,1022.7,0,0,0,82.77,5.69,214.7,464.29056
16.23,45,1015.6,0,0,34,387.15,17.56,164.54,23.134496
16.24,40,1024,0,0,0,534.89,16.61,299.9,2850.3126
16.24,35,1030.3,0,0,30,421.86,15.04,158.96,932.11444
16.25,71,1018.9,0,0,0,86.33,18.37,177.75,473.95278
16.25,55,1016.6,0,0,0,130.83,10.03,201.04,1182.3179
16.25,48,1022.9,0,0,0,554.47,16.45,23.2,1111.5136
16.26,48,1020.3,0,0,0,83.66,11.84,199.54,534.43056
16.26,41,1029,0,0,5.1,385.37,12.73,28.74,63.68121
16.27,45,1014.7,0,0,100,777.86,25.28,162.6,2568.1236
16.28,52,1022.7,0,0,30,620.33,17.38,309.96,1535.1652
16.28,45,1017.4,0,0,8.4,565.15,14.59,15.75,2238.2937
16.29,70,1020.6,0,0,0,7.12,16.56,178.75,432.58153
16.3,53,1020,0,0,30,433.43,23.84,154.98,2660.9058
16.31,40,1023.1,0,0,0,925.6,27.56,19.86,2450.7759
16.32,43,1021.5,0,0,0,247.42,32.86,147.53,51.609477
16.32,29,1021.7,0,0,0,907.8,24.25,40.79,2021.5689
16.32,61,1020.6,0,0,0,83.66,10.83,195.42,473.17015
16.32,93,1015.9,0,0,30,29.37,25.35,168.53,415.75889
16.32,53,1015.4,0,0,100,279.46,10.54,262.15,1055.675
16.32,35,1028.1,0,0,0,413.85,3.42,341.57,449.60972
16.33,54,1009.6,0,0,59,567.82,9.39,184.4,1763.8652
16.33,61,1015.8,0,0,0.3,563.37,18.22,37.78,192.38597
16.33,50,1022.1,0,0,0,456.57,15.04,21.04,47.08
16.34,42,1014.3,0,0,100,287.47,10.44,223.6,890.54361
16.34,39,1019.7,0,0,0,88.11,23.18,173.76,511.16167
16.34,58,1018.1,0,0,0,0,22.03,168.69,33.411234
16.34,53,1030,0,0,100,380.03,3.26,353.66,2548.6731
16.35,47,1015.1,0,0,9.9,29.37,12.4,205.82,392.18089
16.35,54,1013.4,0,0,100,259.88,7.64,8.13,641.99242
16.36,65,1008.8,0,0,0,31.15,18.23,170.91,336.61436
16.36,60,1014,0.3,0,67,297.26,3.55,23.96,1550.3039
16.38,76,1016.6,0,0,14,39.16,17.29,177.61,407.54604
16.38,68,1011.1,0,0,88,515.31,34.1,169.05,1566.5236
16.39,21,1024.2,0,0,28.8,627.45,4.1,15.26,2909.6684
16.39,45,1013.3,0,0,0,920.26,28.99,24.97,1895.3119
16.39,58,1017.2,0,0,10,506.41,15.39,10.78,1932.8497
16.39,36,1033,0,0,100,315.06,10.37,159.68,377.11722
16.4,38,1013.2,0,0,0,813.46,30.96,23.29,1204.198
16.4,52,1022.4,0,0,0,429.87,22.73,169.05,2482.4658
16.4,23,1013.8,0,0,0,669.28,8.91,345.96,2679.2458
16.42,31,1019.8,0,0,0,693.31,25.31,39.81,546.54464
16.43,24,1024.5,0,0,0,737.81,20.73,20.32,2617.3262
16.43,43,1021.9,0,0,2.7,235.85,26.41,169,1195.6875
16.43,58,1015.4,0,0,0,0,11.72,190.62,3.1540678
16.44,40,1015.1,0,0,10.8,0,10.93,197.24,83.949167
16.44,75,1012.8,0,0,0,146.85,1.08,90,1157.1476
16.44,51,1015.1,0,0,10,586.51,12.98,183.18,2486.9308
16.44,40,1028.9,0,0,0,405.84,8.4,30.96,491.60306
16.46,72,1014.3,0,0,100,179.78,5.01,201.04,1196.9183
16.46,47,1016.5,0,0,3.6,490.39,23.89,30.82,258.41179
16.47,29,1020.2,0,0,0,820.58,23.98,41.35,1393.0531
16.48,29,1024.7,0,0,0,637.24,2.19,350.54,2771.6524
16.48,30,1027.5,0,0,0,712,18.44,38.66,1483.3401
16.48,49,1009.6,0,0,100,192.24,12.57,246.37,0.034722222
16.48,76,1018.5,0,0,1,251.87,5.69,55.3,1145.3419
16.5,66,1011,0,0,100,76.54,9.89,190.49,600.20919
16.51,38,1013.8,0,0,100,251.87,20,203.33,672.48232
16.51,48,1020,0,0,0,833.93,20.3,307.07,2692.6499
16.51,40,1029.5,0,0,0,448.56,7.63,19.29,1980.9733
16.53,41,1029.6,0,0,4.2,527.77,15.99,7.77,1597.3989
16.57,53,1022.1,0,0,30,545.57,18.72,307.97,905.77123
16.57,30,1026.1,0,0,100,319.51,13.9,163.44,2048.6775
16.58,51,1023.2,0,0,92,555.36,19.37,318.01,415.2075
16.59,60,1017.4,0,0,8.7,295.48,15.94,161.57,0.35
16.6,41,1013.2,0,0,100,329.3,25.12,207.3,438.2545
16.6,51,1024.1,0,0,0.3,743.15,13.44,20.38,2645.6467
16.6,53,1014.7,0,0,0,501.96,29.12,278.53,1868.5417
16.61,42,1016,0,0,11,0,10.2,222.14,145.35968
16.61,49,1016,0,0,10,385.37,21.97,288.14,6.8083333
16.62,49,1020.2,0,0,0,0,4.39,145.01,79.480278
16.62,35,1032.6,0,0,100,407.62,6.15,159.44,1379.4865
16.63,24,1023.6,0,0,0,629.23,21.53,20.56,1074.9995
16.63,28,1030,0,0,0,737.81,19.65,8.43,2951.6153
16.63,50,1027,0,0,0,496.62,2.62,15.95,2082.9414
16.64,52,1016,0,0,6.6,250.09,18.72,178.9,1254.81
16.64,69,1017.9,0,0,0,66.75,7.95,185.19,428.82917
16.64,85,1013.5,0,0,5,106.8,18.36,178.88,1084.5632
16.64,70,1000.5,0,0,21,139.73,33.34,217.98,1786.6067
16.64,40,1029.5,0,0,6.3,479.71,14.92,19.75,618.6294
16.64,33,1029.2,0,0,100,330.19,17.23,169.16,208.19444
16.65,33,1018,0,0,0,914.03,3.22,296.57,2553.4117
16.66,46,1020,0,0,0.6,95.23,22.03,175.31,511.57083
16.66,38,1023.3,0,0,0,749.38,22.67,10.06,2561.3303
16.66,54,1016.9,0,0,100,486.83,28.5,176.38,2567.3583
16.67,38,1029.7,0,0,4.8,525.99,13.72,4.51,2331.8964
16.68,74,1017.7,0,0,0,0,8.91,226.64,3.3991071
16.68,66,1018.2,0,0,0,119.26,4.69,184.4,1221.2642
16.71,50,1023.6,0,0,2,638.13,18.34,316.59,2484.5189
16.71,23,1023.9,0,0,0,712,21.19,20.9,2146.9767
16.72,41,1013.6,0,0,0,894.45,29.69,22.83,1255.0305
16.72,53,1022.5,0,0,28,372.91,7.7,280.78,596.21083
16.73,48,1013.7,0,0,100,308.83,14.28,213.69,828.69566
16.73,47,1015.3,0,0,100,653.26,15.98,67.48,1011.6104
16.73,47,1018.1,0,0,0,600.75,9.34,27.55,1524.7286
16.74,45,1023.5,0,0,0,385.37,5.04,360,2307.2553
16.75,26,1024.5,0,0,4.5,734.25,13.61,37.48,2859.7307
16.75,34,1020,0,0,100,584.73,36.39,152.93,401.01774
16.75,61,1017.3,0,0,0,256.32,2.16,270,1219.2222
16.76,45,1014.9,0,0,100,720.01,23.8,162.39,2059.5733
16.76,69,1019.9,0,0,8,283.02,14.69,168.69,1554.2433
16.77,34,1009.8,0,0,0,752.94,12.4,25.82,2927.9754
16.77,43,1017.3,0,0,100,370.24,15.84,271.3,1395.5964
16.77,66,1025.5,0,0,16,379.14,9.47,171.25,2529.3347
16.77,33,1029.3,0,0,100,398.72,15.94,161.57,767.66139
16.78,37,1018.5,0,0,12.9,269.67,31.72,170.86,1062.8442
16.78,45,1016,0,0,10,388.04,14.69,11.31,10.096774
16.78,43,1018.4,0,0,100,264.33,9.22,51.34,636.71982
16.79,29,1020,0,0,100,720.9,40.6,151.39,508.06137
16.79,39,1018.1,0,0,0,914.92,21.14,47.07,2614.0369
16.8,47,1014.7,0,0,86,514.42,18.86,166.76,519.10854
16.8,50,1018.4,0,0,100,558.92,24.07,158.04,1638.9419
16.81,61,1008.7,0,0,100,0,14.26,169.82,12.173077
16.81,71,1017.2,0,0,0,1.78,26.22,171.31,299.33823
16.82,48,1020.4,0,0,0,0,14.83,185.57,43.228766
16.83,59,1016.9,0.4,0,0,639.02,23.41,178.24,802.59306
16.84,36,1012.4,0,0,0,833.93,15.78,45,2607.0379
16.84,65,1026.8,0,0,0,372.91,20.42,170.87,2561.1805
16.86,41,1016.1,0,0,0,0,10.59,234.69,24.208084
16.86,44,1029.5,0,0,0,522.43,7.42,129.09,2017.5975
16.88,49,1018.5,0,0,100,439.66,23.91,161.57,1846.9892
16.89,41,1018.7,0,0,0,867.75,25.57,32.35,2719.7942
16.9,46,1014.4,0,0,100,640.8,21.66,164.58,1422.7079
16.9,55,1015.4,0,0,0,0,11.25,172.65,45.284444
16.91,30,1024.1,0,0,26,640.8,29.53,135.99,2459.8269
16.92,48,1027,0,0,0,583.84,14.49,333.43,2798.8026
16.92,45,1013.6,0,0,100,321.29,20.17,214.82,1319.9406
16.93,33,1028.9,0,0,0,585.62,17.07,335.06,2745.8985
16.93,35,1022.3,0,0,10,405.84,25.26,139.04,265.89114
16.95,51,1023.5,0,0,0,675.51,18.86,318.09,2129.886
16.95,40,1021.7,0,0,0,82.77,7.9,204.23,461.75433
16.96,35,1026.3,0,0,0.6,822.36,16.26,354.92,2516.2902
16.96,65,1011.1,0,0,100,221.61,17.67,273.5,1.2578231
16.96,50,1010.4,0,0,100,557.14,16.12,246.3,1866.9582
16.97,40,1023.2,0,0,0,886.44,25.84,18.69,2009.0583
16.97,57,1018.5,0,0,63,0,6.57,170.54,12.219275
16.98,32,1011.6,0,0,0,582.95,15.78,45,643.55761
16.98,40,1013.2,0,0,100,314.17,25.87,201.21,478.04333
16.98,50,1007,0,0,100,349.77,35.82,185.77,713.43944
17,49,1023.5,0,0,0,650.59,18.86,318.09,494.96428
17,45,1018.5,0,0,100,413.85,4.02,10.3,399.26806
17.01,36,1021.3,0,0,0,87.22,28.2,165.96,341.01194
17.03,53,1015.7,0,0,100,607.87,22.7,27.38,184.7025
17.06,39,1023.5,0,0,0,852.62,24.66,146.31,1899.5985
17.06,42,1023.1,0,0,0,512.64,24.63,15.26,16.161681
17.06,50,1018.8,0,0,2.7,0,3.98,174.81,117.24029
17.08,27,1019.4,0,0,0,643.47,8.09,327.72,2696.244
17.08,43,1016.9,0,0,0,328.41,28.28,328.54,0.00462963
17.09,34,1019.3,0,0,0,504.63,17.21,322.65,170.47789
17.12,55,1020.9,0,0,0,0,6.41,218.16,83.476596
17.12,44,1016.5,0,0,100,331.08,18.72,270,2447.7781
17.13,47,1015.5,0,0,10,501.07,23.69,286.78,158.05222
17.13,65,1010.2,0,0,6.9,382.7,28.47,166.84,646.08583
17.13,27,1023.5,0,0,0,477.93,6.64,192.53,2645.2719
17.14,47,1009.1,0,0,6.9,716.45,22.7,207.38,2692.8186
17.14,53,1020.1,0,0,0,63.19,5.45,172.41,426.06139
17.14,74,1014.7,0,0,100,158.42,30.35,213.88,934.46083
17.14,62,1018.2,0,0,100,336.42,11.77,156.57,878.34083
17.15,36,1011.2,0,0,0,593.63,16.26,297.7,1473.3861
17.16,37,1021.9,0,0,0.3,0,5.24,254.05,3.9783333
17.16,31,1017.3,0,0,0,0,11.92,208.89,70.945052
17.16,71,1017.5,0,0,0,0,8.59,213.02,88.220089
17.17,34,1018.1,0,0,100,705.77,2.6,326.31,2518.3639
17.17,58,1017.3,0,0,0,564.26,15.73,15.95,2205.1603
17.17,50,1017.8,0,0,2.1,665.72,12.98,3.18,1772.7464
17.17,69,1017,0,0,0,0,25.77,167.91,38.628804
17.17,27,1013.2,0,0,0,515.31,12.22,346.37,61.016554
17.18,35,1025.2,0,0,19,380.92,18.12,339.04,22.832843
17.18,35,1011.7,0,0,0,800.11,16.56,47.64,2159.4315
17.18,37,1015.6,0,0,0,347.1,22.45,48.9,0.071212121
17.18,42,1016.7,0,0,0,693.31,4.35,114.44,2015.4089
17.19,51,1031.4,0,0,0,476.15,6.3,30.96,2643.3625
17.19,33,1025.3,0,0,0,517.09,1.3,213.69,2470.7916
17.2,65,1016.7,0,0,100,411.18,20.66,311.47,249.33499
17.21,34,1011.4,0,0,0,712.89,15.53,45.94,1475.6098
17.21,53,1010.1,0.4,0,100,231.4,13.4,210.7,2361.1194
17.21,37,1013.3,0,0,0,585.62,5.76,270,1355.8033
17.21,49,1019.1,0,0,42,532.22,24.82,160.51,2154.9019
17.21,50,1016.8,0,0,93,290.14,23.51,168.52,0.1
17.24,27,1023.4,0,0,0,338.2,7.57,2.73,3.1634921
17.24,40,1022.7,0,0,0,799.22,24.83,16.86,1386.0344
17.24,47,1010.4,0,0,100,547.35,13.98,235.49,2514.3543
17.24,75,1021,0,0,0,72.98,11.54,176.42,441.90694
17.25,68,1018.4,0,0,30,240.3,7.75,21.8,1112.4367
17.25,61,1016.5,0,0,75,252.76,26.37,194.23,275.02111
17.25,51,1015.3,0,0,100,504.63,24.8,283.43,1176.3319
17.26,24,1027.9,0,0,0,699.54,6.3,30.96,2800.9035
17.26,55,1018.4,0,0,3.3,566.04,26.04,174.45,2270.415
17.27,26,1024.7,0,0,0,722.68,10.85,354.29,2791.1566
17.27,67,1017,0,0,0,252.76,1.94,291.8,1155.9578
17.27,56,1006.7,0,0,100,331.08,18.09,185.71,364.23754
17.27,23,1013.5,0,0,0,671.95,10.14,343.5,2344.2938
17.27,41,1028,0,0,100,305.27,22.93,317.54,41.148397
17.27,31,1025.3,0,0,4.5,328.41,11.97,164.29,22.862601
17.28,48,1019.1,0,0,39,682.63,17.87,297.6,2469.2536
17.28,64,1021.5,0,0,0,269.67,13.68,180,1805.9656
17.29,49,1027.1,0,0,0,538.45,29.34,173.66,2548.5719
17.3,31,1009.1,0,0,0,420.08,10.74,13.57,18.997783
17.3,48,1011.6,0,0,87,492.17,19.84,191.51,1748.135
17.3,49,1021.3,0,0,0.9,443.22,0.72,270,1506.2419
17.3,48,1017.4,0,0,100,414.74,23.93,164.29,921.64278
17.31,42,1017.2,0,0,100,499.29,10.51,321.95,455.37185
17.31,41,1022.7,0,0,0,672.84,24.19,14.66,546.20371
17.31,62,1018.1,0,0,100,472.59,7.59,148.57,2284.5083
17.32,46,1009.3,0,0,100,305.27,11.92,241.11,53.814153
17.34,54,1010.1,0,0,69,175.33,12.77,201.5,1937.2611
17.36,29,1020.7,0,0,0,718.23,11.73,342.12,2719.7232
17.36,40,1016.6,0,0,0,0,9.36,180,185.27833
17.36,44,1011,0,0,0,648.81,15.32,293.55,2594.8739
17.36,41,1028.3,0,0,0,373.8,6.13,49.76,27.892778
17.37,65,1011.3,0,0,100,270.56,20.19,273.07,15.179863
17.37,77,1016.6,0,0,9,144.18,23.75,165.96,1156.1971
17.38,38,1022.7,0,0,10,808.12,25.26,147.22,2207.8757
17.38,67,1011.4,0.5,0,100,196.69,21.67,274.76,145.63981
17.38,54,1017.4,0,0,0,535.78,14.04,157.38,756.10667
17.4,68,1017.5,0,0,3,307.05,7.64,8.13,1269.5775
17.4,34,1019.5,0,0,18,242.08,16.2,180,1863.9196
17.41,51,1018.6,0,0,100,642.58,19.77,303.11,2282.4732
17.41,44,1015.8,0,0,100,307.94,20.53,267.99,2091.0356
17.42,45,1009.2,0,0,100,404.95,14.01,244.09,386.24377
17.42,58,1015.4,0,0,0,201.14,10.54,352.15,1115.5947
17.42,87,1016.2,0,0,100,161.98,26.69,169.9,1128.3819
17.42,47,1019.7,0,0,10,523.32,32.43,157.14,2738.9517
17.44,35,1021.9,0,0,10,561.59,25.21,136.74,509.58389
17.45,37,1022.4,0,0,10,687.08,26.14,141.71,1833.8297
17.45,70,1015.3,0,0,8.1,278.57,2.1,149.04,1832.8106
17.48,45,1018.9,0,0,0,410.29,7.79,33.69,2377.6437
17.48,49,1016.5,0,0,100,379.14,24.29,168.02,126.20889
17.49,34,1023.1,0,0,0,836.6,36.69,137.39,2822.9876
17.49,42,1014.4,0,0,2,852.62,16.6,40.6,1560.8102
17.49,28,1026,0,0,51,366.68,8.56,194.62,1846.8039
17.5,39,1021.8,0,0,0,436.99,34.65,150.77,553.73389
17.5,47,1011.3,0,0,100,169.1,14.69,233.97,582.30111
17.5,61,1018.2,0,0,0,256.32,5.09,188.13,1214.4157
17.5,55,1010.7,0.1,0,57,461.02,15.94,198.43,1239.2248
17.5,38,1022.7,0,0,0,855.29,22.33,20.77,2656.2
17.5,40,1029.5,0,0,0,472.59,4.68,90,573.55889
17.5,44,1026.3,0,0,0,356.89,9.23,20.56,31.918155
17.51,37,1027.4,0,0,0,922.93,28.66,32.69,2656.4206
17.53,48,1015.7,0,0,34,95.23,21.08,172.15,583.48361
17.54,49,1011.7,0,0,100,166.43,11.53,194.47,594.4933
17.56,35,1018.3,0,0,0,707.55,6.61,150.64,2777.9056
17.57,39,1014.3,0,0,100,106.8,15.28,55.56,0.64739583
17.57,48,1015.6,0,0,100,599.86,25.42,285.61,1060.8742
17.58,19,1024.2,0,0,0,719.12,10.14,353.88,2774.5503
17.58,40,1019.1,0,0,0,755.61,13.68,26.57,2578.2922
17.58,59,1018.4,0,0,100,355.11,12.72,154.89,409.17583
17.59,67,1001.2,0.1,0,32,179.78,32.59,224.1,2579.8419
17.59,46,1016,0,0,42,609.65,25.07,285.83,1322.4706
17.59,44,1026.5,0,0,0,501.96,4.51,28.61,2020.9667
17.6,39,1020.9,0,0,10,161.09,28.41,171.25,1205.1518
17.6,24,1013.4,0,0,0,618.55,11.04,340.97,1452.15
17.62,32,1026.1,0,0,30,776.97,16.66,353.8,1070.2377
17.62,52,1022.6,0,0,6.9,239.41,6.84,180,1260.2181
